PCTimeStamp       ,P_HD1,P_HD2,P_HD3,P_HD4,P_HD5,P_HD6,P_HD7,P_HD8
2024-04-01 5:20,0.20425845455405553,0.08079318845299951,0.0,0.2540763727569402,0.0,0.08784413904715202,0.1356448471393395,0.1356448471393395
2024-04-01 5:30,0.10872078086557956,0.0,0.0,0.066218055966408,0.0,0.0,0.1349476625272875,0.1349476625272875
2024-04-01 5:40,0.17493574110439206,0.10678113490073551,0.1637983652176875,0.15165801020707959,0.08257722147649951,0.046670025896155515,0.16323923654239805,0.16323923654239805
2024-04-01 5:50,0.14108990289300005,0.10373276093815803,0.0,0.23593733283348742,0.0,0.0,0.12958635679414204,0.12958635679414204
2024-04-01 6:00,0.10565480782034999,0.08437236971009551,0.0,0.16604182692515548,0.0,0.11775304552807199,0.08967170664352801,0.08967170664352801
2024-04-01 6:10,0.12889997863635008,0.0,0.0,0.07916758925143798,0.0,0.0,0.0,0.0
2024-04-01 6:20,0.0813866311041555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 6:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 6:50,0.06833289272447553,0.0,0.04270136336128796,0.0,0.046670025896155515,0.0,0.0,0.0
2024-04-01 7:00,0.053893753249278066,0.0,0.0,0.0,0.04422882028507203,0.034499034660942014,0.0,0.0
2024-04-01 7:10,0.051239927167038034,0.0,0.0,0.0,0.0,0.03584273978423552,0.0,0.0
2024-04-01 7:20,0.09444436937533948,0.0,0.062316828438,0.0975628729907595,0.0,0.060251778558487484,0.05806820154883952,0.05806820154883952
2024-04-01 7:30,0.10565480782034999,0.09693670222098746,0.12565654817437957,0.09212575376551202,0.06678031427812803,0.060251778558487484,0.12497727140081552,0.12497727140081552
2024-04-01 7:40,0.11775304552807199,0.0,0.08317436919768749,0.040305622047055546,0.05550086917875009,0.14392927729831198,0.10309454869078205,0.10309454869078205
2024-04-01 7:50,0.12497727140081552,0.0,0.06790853597159999,0.03830976858569554,0.115762454850288,0.15530139874369953,0.16604182692515548,0.16604182692515548
2024-04-01 8:00,0.10678113490073551,0.0,0.11841904580068803,0.05442822353575804,0.11510139467104803,0.1061370562924756,0.07449167939614196,0.07449167939614196
2024-04-01 8:10,0.10309454869078205,0.0,0.0,0.034986574060349995,0.13027396997527801,0.115762454850288,0.07681975413703802,0.07681975413703802
2024-04-01 8:20,0.10501289050294203,0.0,0.08557531031587953,0.048226197112687524,0.12958635679414204,0.11197822460719949,0.043718432953800054,0.043718432953800054
2024-04-01 8:30,0.034986574060349995,0.0,0.0,0.0,0.06287044158631203,0.0813866311041555,0.07290259057218756,0.07290259057218756
2024-04-01 8:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 8:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 9:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 9:20,0.040305622047055546,0.0,0.040305622047055546,0.0411850216476,0.06453869117131196,0.04615377220399952,0.0,0.0
2024-04-01 9:30,0.1263370599712875,0.0,0.06833289272447553,0.0,0.06135097720337549,0.0,0.0700372667422875,0.0700372667422875
2024-04-01 9:40,0.06342528975796799,0.0,0.0,0.0,0.0,0.0,0.043718432953800054,0.043718432953800054
2024-04-01 9:50,0.12684825430303806,0.0,0.0,0.0,0.0,0.03633367549783956,0.0,0.0
2024-04-01 10:00,0.101187322088718,0.0,0.05861224326623552,0.0,0.0,0.06509724441300002,0.0,0.0
2024-04-01 10:10,0.09320561309257946,0.0,0.05031838239487954,0.03633367549783956,0.07916758925143798,0.07565324671990198,0.052828517746350036,0.052828517746350036
2024-04-01 10:20,0.15952946550103794,0.0,0.04474044263968798,0.0,0.05603904453526199,0.05031838239487954,0.07405736526755552,0.07405736526755552
2024-04-01 10:30,0.10872078086557956,0.0,0.07117969120421552,0.0,0.0,0.11132426581218752,0.04320928064587198,0.04320928064587198
2024-04-01 10:40,0.2316671699497875,0.07857877793782199,0.06509724441300002,0.0,0.0,0.051768222336798043,0.09506560005173546,0.09506560005173546
2024-04-01 10:50,0.242617103175312,0.0,0.14464220845799997,0.18556002804625943,0.22342915822390205,0.22175382118903805,0.13774381111555947,0.13774381111555947
2024-04-01 11:00,0.21696474507768754,0.0,0.11263341842555552,0.11263341842555552,0.289853565988132,0.18400016569405944,0.146788412077128,0.146788412077128
